Time(S),Current(A)
125.0,0.0060817
125.1,0.0060848
125.2,0.0060803
125.3,0.0060713
125.4,0.0060614
125.5,0.0060509
125.6,0.0060404
125.7,0.0060286
125.8,0.006016
125.9,0.0060037
126.0,0.0059914
126.1,0.0059779
126.2,0.0059591
126.3,0.005922
126.4,0.005888
126.5,0.005868
126.6,0.0058582
126.7,0.005854
126.8,0.0058478
126.9,0.0058474
127.0,0.0058573
127.1,0.0058651
127.2,0.0058692
127.3,0.0058736
127.4,0.0058772
127.5,0.0058791
127.6,0.0058796
127.7,0.0058796
127.8,0.005878
127.9,0.0058759
128.0,0.0058687
128.1,0.0058535
128.2,0.0058413
128.3,0.0058298
128.4,0.0058066
128.5,0.0057778
128.6,0.005767
128.7,0.0057722
128.8,0.0057801
128.9,0.0057822
129.0,0.0057775
129.1,0.0057808
129.2,0.0057931
129.3,0.0058032
129.4,0.0058119
129.5,0.0058186
129.6,0.005823
129.7,0.0058263
129.8,0.0058287
129.9,0.00583
