0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2.1632972,2.2074637,2.2278056,2.2080455,2.091239,1.873313,1.6559689,1.4363016,1.2265117,1.0527536,0.9156051,0.8185572,0.73719794,0.6843151,0.65525824,0.64305365,0.64014864,0.65002733,0.6895447,0.7467871,0.80954856,0.89323235,1.02515,1.1829271,1.3744103,1.5920452,1.8146188,2.0058124,2.1336598,2.207756,2.24582,2.260057,2.2609284,2.2478526,2.192645,2.0743852,1.8817399,1.6542262,1.4156703,1.1745002,0.97023207,0.7900808,0.64131093,0.51607615,0.43529868,0.39345813,0.38009128,0.41350636,0.471911,0.5454239
0.6479937,0.80664355,1.0132363,1.2596372,1.5130104,1.7230899,1.8666303,1.951184,1.9999996,2.0244088,2.0328329,2.0325434,2.0287657,2.0241165,2.0188856,2.012786,2.0069733,2.0017424,1.9982569,1.995061,1.9909937,1.9869237,1.9822747,1.9773359,1.9718155,1.9665846,1.9610641,1.9558332,1.951184,1.9468273,1.9427572,1.93869,1.9343331,1.9302632,1.9261959,1.9224181,1.9192222,1.9160262,1.9128304,1.9096345,1.9058567,1.8983012,1.8677925,1.7716146,1.5969838,1.3726674,1.1288819,0.91124696,0.73400205,0.5971445
0.49719018,0.4178659,0.35394076,0.3155857,0.29408428,0.28129926,0.2789747,0.28972474,0.32372162,0.38096264,0.45563915,0.5367075,0.6317218,0.7711948,0.93100566,1.0809377,1.2236067,1.3581383,1.483373,1.5810028,1.6455084,1.6905463,1.7184409,1.735584,1.7451732,1.7512754,1.7550519,1.7530183,1.7495314,1.7448822,1.7396528,1.7347127,1.7289014,1.7233809,1.7158254,1.7036222,1.6925813,1.6829921,1.6751472,1.6681734,1.6571312,1.6132556,1.4720412,1.258475,1.0402595,0.8589459,0.7226702,0.6145786,0.5186916,0.43965822
0.3699217,0.30832112,0.2600874,0.22492959,0.19906862,0.19383906,0.21969867,0.25166056,0.2920493,0.3484203,0.41205454,0.47830287,0.5515262,0.6363709,0.73719794,0.83570045,0.9150247,0.975463,1.0408399,1.1285911,1.2331945,1.326757,1.4127653,1.4775617,1.5185308,1.5435205,1.5580482,1.5653127,1.5615351,1.5496215,1.5289913,1.5051655,1.473784,1.4351393,1.4101498,1.3877771,1.3624965,1.3366369,1.3093228,1.2840437,1.2308699,1.111157,0.90485513,0.6293973,0.3667258,0.13281894,-0.047621906,-0.16210534,-0.23009776,-0.26467508
-0.28181967,-0.27978468,-0.24404505,-0.17489035,-0.07406333,0.05494786,0.23219278,0.43500912,0.6479937,0.85923547,1.0228254,1.1285911,1.191063,1.2250586,1.2392968,1.2433654,1.2427835,1.2392968,1.2340672,1.2282557,1.222734,1.2218627,1.2221535,1.2186667,1.2131462,1.206753,1.2006521,1.1945498,1.1893189,1.1840893,1.1791494,1.1733379,1.1663643,1.1483498,1.1041833,1.0059717,0.85633045,0.68518645,0.51985383,0.37486172,0.23219278,0.088072024,-0.008105908,-0.0772606,-0.12520343,-0.15484212,-0.17140353,-0.16878808,-0.15774713,-0.1493203
-0.12956163,-0.08336153,-0.0069436324,0.085456565,0.18337858,0.30919385,0.4207709,0.53525436,0.64363545,0.7310957,0.7912431,0.8295981,0.8542968,0.87085825,0.8813187,0.890326,0.8967192,0.90194875,0.9063083,0.910956,0.916187,0.9208361,0.92345154,0.9260656,0.928972,0.93449247,0.94059473,0.94466203,0.946697,0.94814885,0.9478593,0.94698656,0.9461152,0.9437907,0.94088566,0.93739885,0.9333302,0.92955244,0.9254852,0.9214165,0.91705835,0.9127001,0.90834194,0.9016592,0.88219005,0.8258204,0.70145833,0.5349634,0.3655635,0.21592094
0.045940567,-0.123460695,-0.26235056,-0.36753577,-0.43872547,-0.47824147,-0.4948042,-0.49044603,-0.46022686,-0.40007946,-0.3204643,-0.21818544,-0.08568608,0.09504567,0.28362378,0.4544769,0.6180654,0.7601525,0.874636,0.9681984,1.0469422,1.1201643,1.2084972,1.3119383,1.4005607,1.4711685,1.5112677,1.5269578,1.5298628,1.5255046,1.5179504,1.5083613,1.4979008,1.4883118,1.4790149,1.4697167,1.4612899,1.453154,1.4455985,1.437173,1.4261307,1.414799,1.4055008,1.398527,1.3903911,1.3808033,1.3616252,1.3075801,1.1933875,0.98388845
0.72237927,0.47103828,0.2653183,0.0985325,-0.06069784,-0.19726449,-0.2975097,-0.36433986,-0.41577086,-0.45703095,-0.48608783,-0.5052647,-0.5110761,-0.5087515,-0.49044603,-0.41141132,-0.3004147,-0.18505992,-0.060988747,0.10492569,0.2789747,0.44256324,0.5567557,0.62533,0.65700096,0.66629916,0.66688097,0.66804326,0.671821,0.6732728,0.6706587,0.6694964,0.66746145,0.66455644,0.66339415,0.6689146,0.67559737,0.67675966,0.6735637,0.66920555,0.6642655,0.65816325,0.65118957,0.63579047,0.59075266,0.47510692,0.3126807,0.1586799,0.020950971,-0.1141625
-0.23765321,-0.35097435,-0.46807188,-0.57064164,-0.648805,-0.7069174,-0.73771834,-0.7353938,-0.69674784,-0.6226531,-0.5285102,-0.4175136,-0.2928606,-0.13798846,0.035189178,0.18483041,0.30919385,0.41699317,0.513462,0.5977263,0.69070697,0.7900808,0.8728919,0.9321679,0.9708139,0.99638397,1.0001603,0.99144393,0.97720575,0.9519266,0.91473377,0.8682428,0.8133263,0.7508543,0.6959379,0.6561296,0.63055956,0.6148695,0.6052804,0.6012131,0.60847634,0.62126136,0.6296882,0.6317218,0.63085043,0.628235,0.6247482,0.6215522,0.617485,0.61370724
0.609349,0.60498947,0.6000508,0.59511083,0.58813715,0.57041216,0.51607615,0.3527785,0.113060266,-0.10573566,-0.2896647,-0.45209095,-0.58923805,-0.693261,-0.7673557,-0.81529987,-0.83592993,-0.7920544,-0.6363109,-0.41199312,-0.16268714,0.11945345,0.38764673,0.62126136,0.8051904,0.92519426,1.0033562,1.0594363,1.0943046,1.1120282,1.1181306,1.1195837,1.116097,1.1082519,1.100116,1.0922697,1.0838442,1.074546,1.0669905,1.0530431,1.0385154,1.0239877,1.0080054,0.98708576,0.95163566,0.86940503,0.7232506,0.495737,0.20342681,-0.054015096
-0.2667101,-0.4401773,-0.57529074,-0.67234004,-0.7391702,-0.781303,-0.8062912,-0.81762445,-0.81588036,-0.7911817,-0.69268054,-0.54768705,-0.402404,-0.26438555,-0.12549435,0.016592776,0.17001174,0.3158766,0.40973,0.46464646,0.49399424,0.50910246,0.51491386,0.5157866,0.513462,0.5093934,0.50445473,0.50038606,0.49835244,0.49835244,0.4960279,0.49283198,0.48818287,0.47946513,0.45680144,0.40624315,0.31965432,0.18134359,0.033155534,-0.112128854,-0.2542146,-0.39252535,-0.52502334,-0.64096,-0.7351029,-0.802224,-0.85510683,-0.8841637,-0.89607733,-0.89782006
-0.8972396,-0.8922996,-0.87457454,-0.86498684,-0.84871495,-0.7769448,-0.66507685,-0.5093333,-0.33702707,-0.16849852,0.04710284,0.3004761,0.4960279,0.6334659,0.7226702,0.7752621,0.8005413,0.8080967,0.8046099,0.80141264,0.79676354,0.79153395,0.7845603,0.7752621,0.7700326,0.7630589,0.74823886,0.7244129,0.6625228,0.5186916,0.27083877,0.006132301,-0.2280641,-0.4297168,-0.5712235,-0.6578123,-0.71243924,-0.7391702,-0.75689524,-0.75747705,-0.73248744,-0.6560682,-0.5433289,-0.41954723,-0.29663834,-0.19116221,-0.109513395,-0.044135083,0.009328219,0.050589666
0.08138928,0.10608797,0.13223848,0.163329,0.19354816,0.21853639,0.23626143,0.24759327,0.25660056,0.26415604,0.26415604,0.246431,0.19877772,0.10899298,-0.06883377,-0.28269103,-0.46662006,-0.61887676,-0.71301967,-0.7766539,-0.8266317,-0.8635336,-0.8658582,-0.7853703,-0.66798186,-0.5407134,-0.4082154,-0.27455512,-0.15716667,-0.004619082,0.22231412,0.4114727,0.5358348,0.61196315,0.6584541,0.69390285,0.7093033,0.7110474,0.70785016,0.70145833,0.69506514,0.6883824,0.6793751,0.65467644,0.6041181,0.49021652,0.29524654,0.06192151,-0.14583348,-0.31523475
