point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20,point_21,point_22,point_23,point_24,point_25,point_26,point_27,point_28,point_29,point_30,point_31,point_32,point_33,point_34,point_35,point_36,point_37,point_38,point_39,point_40,point_41,point_42,point_43,point_44,point_45,point_46,point_47,point_48,point_49,point_50,point_51,point_52,point_53,point_54,point_55,point_56,point_57,point_58,point_59,point_60,point_61,point_62,point_63,point_64,point_65,point_66,point_67,point_68,point_69,point_70,point_71,point_72,point_73,point_74,point_75,point_76,point_77,point_78,point_79,point_80,point_81,point_82,point_83,point_84,point_85,point_86,point_87,point_88,point_89,point_90,point_91,point_92,point_93,point_94,point_95,point_96,point_97,point_98,point_99,point_100,point_101,point_102,point_103,point_104,point_105,point_106,point_107,point_108,point_109,point_110,point_111,point_112,point_113,point_114,point_115,point_116,point_117,point_118,point_119,point_120,point_121,point_122,point_123,point_124,point_125,point_126,point_127,point_128,point_129,point_130,point_131,point_132,point_133,point_134,point_135,point_136,point_137,point_138,point_139,point_140,point_141,point_142,point_143,point_144,point_145,point_146,point_147,point_148,point_149,point_150,point_151,point_152,point_153,point_154,point_155,point_156,point_157,point_158,point_159,point_160,point_161,point_162,point_163,point_164,point_165,point_166,point_167,point_168,point_169,point_170,point_171,point_172,point_173,point_174,point_175,point_176,point_177,point_178,point_179,point_180,point_181,point_182,point_183,point_184,point_185,point_186,point_187,point_188,point_189,point_190,point_191,point_192,point_193,point_194,point_195,point_196,point_197,point_198,point_199
1.8226113596897708,1.6985510771762753,1.5744907946627797,1.4504305121492842,1.3263702296357849,1.2023099471222893,1.0782496646087938,0.9541893820952984,0.8301290995818028,0.7060688170683035,0.5820085345548079,0.5351617049931758,0.5578069830882222,0.5804522611832648,0.6030975392783074,0.6257428173733537,0.6483880954683964,0.671033373563439,0.6936786516584853,0.716323929753528,0.7389692078485743,0.7594108371475432,0.7401867881172213,0.7209627390868957,0.7017386900565701,0.6825146410262445,0.663290591995919,0.6440665429655934,0.6248424939352678,0.6056184449049459,0.5863943958746203,0.5671703468442947,0.541461825432533,0.5110373241069966,0.48061282278146045,0.4501883214559242,0.419763820130388,0.38933931880485173,0.3589148174793155,0.3284903161537792,0.2980658148282467,0.2676413135027105,0.23782131505703066,0.21313959109012884,0.18845786712323073,0.16377614315632893,0.13909441918942714,0.11441269522252902,0.0897309712556272,0.0650492472887254,0.04036752332182729,0.01568579935492548,-0.008995924611972628,-0.031002401791426184,-0.051448318344865795,-0.07189423489830171,-0.09234015145174132,-0.11278606800518093,-0.13323198455862054,-0.15367790111206014,-0.17412381766549975,-0.1945697342189394,-0.21501565077237528,-0.23494066590806575,-0.25208754014909895,-0.2692344143901285,-0.28638128863116175,-0.30352816287219125,-0.3206750371132245,-0.337821911354254,-0.3549687855952872,-0.3721156598363168,-0.38926253407734995,-0.4064094083183795,-0.4158928151995329,-0.4218392371453518,-0.4277856590911744,-0.43373208103699323,-0.4396785029828158,-0.4456249249286347,-0.45157134687445727,-0.4575177688202761,-0.4634641907660987,-0.4694106127119176,-0.4178649522543791,-0.15072398278424684,0.11641698668588168,0.3835579561560139,0.6506989256261462,0.9178398950962747,1.1849808645664106,1.4521218340365392,1.7192628035066715,1.9864037729768036,2.253544742446932,2.342391660395181,2.3675621313713253,2.3927326023474738,2.417903073323618,2.4430735442997626,2.4682440152759106,2.493414486252055,2.5185849572282035,2.543755428204348,2.5689258991804924,2.5134209592226195,2.232024868649495,1.9506287780763671,1.6692326875032393,1.3878365969301112,1.1064405063569833,0.8250444157838628,0.5436483252107348,0.2622522346376069,-0.019143855935521068,-0.300539946508649,-0.35447575133157383,-0.3477554799544467,-0.34103520857731956,-0.33431493720019245,-0.3275946658230653,-0.32087439444594185,-0.31415412306881474,-0.30743385169168763,-0.30071358031456047,-0.29399330893743336,-0.29459138093558923,-0.31104586358019165,-0.3275003462247904,-0.3439548288693928,-0.3604093115139916,-0.376863794158594,-0.39331827680319276,-0.4097727594477952,-0.42622724209239393,-0.4426817247369964,-0.4591362073815951,-0.47936347395721196,-0.5002981375198979,-0.5212328010825839,-0.5421674646452661,-0.5631021282079521,-0.5840367917706344,-0.6049714553333203,-0.6259061188960062,-0.6468407824586886,-0.6677754460213745,-0.687914823880417,-0.7066908548189331,-0.725466885757453,-0.7442429166959691,-0.7630189476344852,-0.7817949785730013,-0.8005710095115175,-0.8193470404500336,-0.8381230713885534,-0.8568991023270696,-0.8756751332655857,-0.891426506177586,-0.9068220369688219,-0.9222175677600543,-0.9376130985512902,-0.9530086293425262,-0.9684041601337584,-0.9837996909249944,-0.9991952217162303,-1.0145907525074627,-1.0299862832986986,-1.043975594624734,-1.0560313541861268,-1.0680871137475159,-1.0801428733089047,-1.0921986328702975,-1.1042543924316863,-1.1163101519930791,-1.1283659115544682,-1.140421671115857,-1.1524774306772498,-1.1645331902386389,-1.1736950530347605,-1.1826961437883643,-1.191697234541972,-1.2006983252955759,-1.2096994160491799,-1.2187005068027874,-1.2277015975563914,-1.236702688309999,-1.245703779063603,-1.254704869817207,-1.2622975974783843,-1.2683254772590768,-1.2743533570397731,-1.2803812368204697,-1.286409116601166,-1.2924369963818585,-1.298464876162555,-1.3044927559432513,-1.3105206357239476,-1.3165485155046404,-1.3225763952853367
