Time(S),Current(A)
105.0,0.0038622
105.1,0.0039235
105.2,0.004044
105.3,0.0041168
105.4,0.0041621
105.5,0.0041838
105.6,0.0041345
105.7,0.0040525
105.8,0.0039804
105.9,0.0039214
106.0,0.0038818
106.1,0.0038557
106.2,0.0038431
106.3,0.0038427
106.4,0.0038628
106.5,0.0039405
106.6,0.0040237
106.7,0.0040805
106.8,0.0041132
106.9,0.004063
107.0,0.0039919
107.1,0.0039294
107.2,0.0038776
107.3,0.0038506
107.4,0.0038368
107.5,0.0038336
107.6,0.0038416
107.7,0.0038978
107.8,0.0040419
107.9,0.0041363
108.0,0.0041943
108.1,0.0042263
108.2,0.0042353
108.3,0.0041941
108.4,0.0041183
108.5,0.0040438
108.6,0.0039846
108.7,0.0039352
108.8,0.003904
108.9,0.0038871
109.0,0.0038803
109.1,0.0038837
109.2,0.0039685
109.3,0.0040888
109.4,0.0041758
109.5,0.0042339
109.6,0.0042704
109.7,0.004287
109.8,0.0042459
109.9,0.004151
