Time(S),Current(A)
110.0,0.0040703
110.1,0.0040078
110.2,0.0039656
110.3,0.0039426
110.4,0.0039347
110.5,0.0039771
110.6,0.004103
110.7,0.0041954
110.8,0.0042584
110.9,0.0043009
111.0,0.0043224
111.1,0.0042584
111.2,0.0041516
111.3,0.004068
111.4,0.0040019
111.5,0.0039551
111.6,0.0039302
111.7,0.0039176
111.8,0.003913
111.9,0.0039229
112.0,0.0039938
112.1,0.0041018
112.2,0.0041765
112.3,0.0042247
112.4,0.0042444
112.5,0.0042095
112.6,0.0041229
112.7,0.0040443
112.8,0.0039824
112.9,0.0039375
113.0,0.0039138
113.1,0.0039044
113.2,0.0039004
113.3,0.0039248
113.4,0.0040762
113.5,0.0041686
113.6,0.0042316
113.7,0.0042594
113.8,0.0042072
113.9,0.0041245
114.0,0.0040424
114.1,0.0039731
114.2,0.0039189
114.3,0.0038818
114.4,0.0038578
114.5,0.0038463
114.6,0.0038463
114.7,0.0039244
114.8,0.0040494
114.9,0.0041329
