Time(S),Current(A)
80.0,0.0035376
80.1,0.0035517
80.2,0.0035722
80.3,0.00364
80.4,0.0037242
80.5,0.003773
80.6,0.0037984
80.7,0.0038086
80.8,0.0038094
80.9,0.0037743
81.0,0.0037284
81.1,0.0036834
81.2,0.0036437
81.3,0.0036233
81.4,0.0036178
81.5,0.0036176
81.6,0.0036245
81.7,0.0036372
81.8,0.0036747
81.9,0.0037658
82.0,0.0038164
82.1,0.0038492
82.2,0.0038667
82.3,0.0038754
82.4,0.0038807
82.5,0.0038615
82.6,0.003812
82.7,0.0037732
82.8,0.0037326
82.9,0.0037049
83.0,0.0036877
83.1,0.0036865
83.2,0.0037017
83.3,0.0037415
83.4,0.0038621
83.5,0.003905
83.6,0.0039255
83.7,0.003942
83.8,0.0039565
83.9,0.0039295
84.0,0.0038809
84.1,0.0038294
84.2,0.0037752
84.3,0.0037374
84.4,0.0037154
84.5,0.0037035
84.6,0.0037163
84.7,0.0037965
84.8,0.0038245
84.9,0.0038415
