Time(S),Current(A)
120.0,0.0038236
120.1,0.0038245
120.2,0.0038358
120.3,0.0038934
120.4,0.0040415
120.5,0.0041543
120.6,0.0042255
120.7,0.0042686
120.8,0.0042718
120.9,0.0041865
121.0,0.0040921
121.1,0.0040119
121.2,0.0039569
121.3,0.0039293
121.4,0.0039194
121.5,0.0039224
121.6,0.0039403
121.7,0.004042
121.8,0.0041698
121.9,0.004249
122.0,0.0042885
122.1,0.0042795
122.2,0.004212
122.3,0.0041297
122.4,0.0040626
122.5,0.0040104
122.6,0.0039803
122.7,0.0039668
122.8,0.0039639
122.9,0.0039807
123.0,0.0041176
123.1,0.0042346
123.2,0.0043088
123.3,0.0043532
123.4,0.0043677
123.5,0.004324
123.6,0.0042131
123.7,0.0041202
123.8,0.0040553
123.9,0.0040117
124.0,0.0039826
124.1,0.0039711
124.2,0.0039734
124.3,0.0040863
124.4,0.0042069
124.5,0.0042856
124.6,0.0043244
124.7,0.0042807
124.8,0.0041765
124.9,0.0040901
