Time(S),Current(A)
130.0,0.0039431
130.1,0.0040434
130.2,0.0041875
130.3,0.0042807
130.4,0.004323
130.5,0.004268
130.6,0.0041738
130.7,0.0040896
130.8,0.0040233
130.9,0.0039761
131.0,0.0039465
131.1,0.0039331
131.2,0.0039312
131.3,0.0039376
131.4,0.0039468
131.5,0.0040143
131.6,0.0041838
131.7,0.0042868
131.8,0.0043486
131.9,0.0043664
132.0,0.0043305
132.1,0.0042288
132.2,0.0041369
132.3,0.0040627
132.4,0.0040114
132.5,0.0039789
132.6,0.0039607
132.7,0.0039539
132.8,0.0039559
132.9,0.0039783
133.0,0.0041334
133.1,0.0042271
133.2,0.0042891
133.3,0.004324
133.4,0.0043247
133.5,0.0042364
133.6,0.0041298
133.7,0.0040532
133.8,0.0039928
133.9,0.0039514
134.0,0.0039265
134.1,0.0039167
134.2,0.0039167
134.3,0.0039347
134.4,0.0040793
134.5,0.0041351
134.6,0.0041541
134.7,0.0041568
134.8,0.0041515
134.9,0.0041062
