Time(S),Current(A)
55.0,0.0032773
55.1,0.0032327
55.2,0.0032029
55.3,0.0031887
55.4,0.0031897
55.5,0.0032249
55.6,0.003252
55.7,0.003274
55.8,0.0032852
55.9,0.0032913
56.0,0.0032931
56.1,0.0032549
56.2,0.0031947
56.3,0.0031198
56.4,0.0030534
56.5,0.0030062
56.6,0.0029793
56.7,0.002981
56.8,0.0030297
56.9,0.003072
57.0,0.0030962
57.1,0.0031224
57.2,0.0031223
57.3,0.0030824
57.4,0.0030385
57.5,0.0029953
57.6,0.0029525
57.7,0.002921
57.8,0.0029025
57.9,0.0028969
58.0,0.0029095
58.1,0.0029865
58.2,0.0030469
58.3,0.0030749
58.4,0.0030969
58.5,0.0031127
58.6,0.0031063
58.7,0.0030597
58.8,0.0030153
58.9,0.0029721
59.0,0.0029393
59.1,0.0029202
59.2,0.0029159
59.3,0.0029606
59.4,0.00308
59.5,0.003163
59.6,0.0032162
59.7,0.0032495
59.8,0.0032707
59.9,0.0032742
