Time(S),Current(A)
95.0,0.0038044
95.1,0.0037773
95.2,0.0037663
95.3,0.0037674
95.4,0.0037934
95.5,0.0039131
95.6,0.0039852
95.7,0.0040345
95.8,0.0040678
95.9,0.0040882
96.0,0.0040831
96.1,0.0040115
96.2,0.0039405
96.3,0.0038899
96.4,0.0038467
96.5,0.0038196
96.6,0.0038139
96.7,0.0038472
96.8,0.0039744
96.9,0.0040741
97.0,0.0041132
97.1,0.0040885
97.2,0.0040213
97.3,0.0039572
97.4,0.0038975
97.5,0.0038495
97.6,0.0038128
97.7,0.0037848
97.8,0.0037679
97.9,0.0037597
98.0,0.0037639
98.1,0.0038375
98.2,0.003938
98.3,0.0040029
98.4,0.0040447
98.5,0.0040473
98.6,0.0039855
98.7,0.0039235
98.8,0.0038717
98.9,0.0038277
99.0,0.0037884
99.1,0.0037606
99.2,0.0037464
99.3,0.0037435
99.4,0.0037871
99.5,0.003911
99.6,0.0039885
99.7,0.0040361
99.8,0.0040608
99.9,0.0040145
