Time(S),Current(A)
75.0,0.003778
75.1,0.0037474
75.2,0.0037087
75.3,0.0036627
75.4,0.0036228
75.5,0.0035963
75.6,0.0035811
75.7,0.003578
75.8,0.0036055
75.9,0.00364
76.0,0.0036778
76.1,0.0037023
76.2,0.0037161
76.3,0.0037081
76.4,0.0036859
76.5,0.0036552
76.6,0.0036195
76.7,0.0035852
76.8,0.0035595
76.9,0.003548
77.0,0.0035471
77.1,0.0035548
77.2,0.003578
77.3,0.0036199
77.4,0.0036355
77.5,0.0036514
77.6,0.0036647
77.7,0.0036672
77.8,0.0036451
77.9,0.0036173
78.0,0.0035818
78.1,0.0035541
78.2,0.003535
78.3,0.0035251
78.4,0.0035235
78.5,0.0035294
78.6,0.0035452
78.7,0.0035949
78.8,0.003646
78.9,0.0036581
79.0,0.0036668
79.1,0.0036758
79.2,0.0036806
79.3,0.0036763
79.4,0.0036538
79.5,0.003619
79.6,0.0035875
79.7,0.0035633
79.8,0.0035454
79.9,0.0035342
