Time(S),Current(A)
125.0,0.004031
125.1,0.0039921
125.2,0.0039733
125.3,0.0039681
125.4,0.0039714
125.5,0.0039899
125.6,0.0041288
125.7,0.0042257
125.8,0.0042906
125.9,0.00433
126.0,0.004353
126.1,0.0043557
126.2,0.0043406
126.3,0.0042681
126.4,0.0041626
126.5,0.0040801
126.6,0.004022
126.7,0.0039875
126.8,0.0039714
126.9,0.0039671
127.0,0.0039699
127.1,0.0039791
127.2,0.0040267
127.3,0.0041778
127.4,0.0042643
127.5,0.0043229
127.6,0.00436
127.7,0.0043742
127.8,0.0043618
127.9,0.0042899
128.0,0.0041831
128.1,0.0040956
128.2,0.0040299
128.3,0.0039836
128.4,0.003956
128.5,0.0039455
128.6,0.0039465
128.7,0.003977
128.8,0.0041507
128.9,0.0042528
129.0,0.0043188
129.1,0.0043587
129.2,0.004374
129.3,0.0043491
129.4,0.0042438
129.5,0.0041344
129.6,0.004044
129.7,0.0039853
129.8,0.0039528
129.9,0.0039402
