Time(S),Current(A)
60.0,0.0032281
60.1,0.0031723
60.2,0.003124
60.3,0.0030779
60.4,0.0030624
60.5,0.0030557
60.6,0.0030521
60.7,0.0030909
60.8,0.0031635
60.9,0.003206
61.0,0.003239
61.1,0.0032634
61.2,0.0032772
61.3,0.0032677
61.4,0.0032269
61.5,0.0031843
61.6,0.0031355
61.7,0.0030918
61.8,0.0030593
61.9,0.0030332
62.0,0.0030211
62.1,0.0030205
62.2,0.0030891
62.3,0.0031877
62.4,0.0032511
62.5,0.0032912
62.6,0.0033171
62.7,0.0033334
62.8,0.0033388
62.9,0.003315
63.0,0.0032689
63.1,0.0032106
63.2,0.0031593
63.3,0.0031175
63.4,0.0030951
63.5,0.0030909
63.6,0.0030984
63.7,0.0031782
63.8,0.0032307
63.9,0.0032695
64.0,0.0032969
64.1,0.003317
64.2,0.003327
64.3,0.0033082
64.4,0.0032596
64.5,0.0032127
64.6,0.0031775
64.7,0.0031522
64.8,0.0031376
64.9,0.0031263
