Time(S),Current(A)
85.0,0.0038562
85.1,0.0038702
85.2,0.0038549
85.3,0.0038072
85.4,0.0037607
85.5,0.0037116
85.6,0.0036824
85.7,0.003665
85.8,0.0036569
85.9,0.0036593
86.0,0.0036692
86.1,0.0036869
86.2,0.0037522
86.3,0.0037834
86.4,0.0038062
86.5,0.0038273
86.6,0.0038098
86.7,0.0037489
86.8,0.0036985
86.9,0.0036714
87.0,0.0036594
87.1,0.0036615
87.2,0.0036755
87.3,0.0037458
87.4,0.0038498
87.5,0.0039066
87.6,0.0039397
87.7,0.0039619
87.8,0.0039772
87.9,0.0039751
88.0,0.0039362
88.1,0.0038761
88.2,0.0038154
88.3,0.003769
88.4,0.003741
88.5,0.0037358
88.6,0.0037309
88.7,0.0037371
88.8,0.0037688
88.9,0.0038953
89.0,0.0039711
89.1,0.0040135
89.2,0.0040327
89.3,0.0040367
89.4,0.0040213
89.5,0.003944
89.6,0.003862
89.7,0.0037932
89.8,0.0037399
89.9,0.0037099
