Time(S),Current(A)
135.0,0.00402
135.1,0.0039496
135.2,0.0038961
135.3,0.0038477
135.4,0.0038077
135.5,0.0037819
135.6,0.0037744
135.7,0.0037883
135.8,0.0038135
135.9,0.0039237
136.0,0.0040597
136.1,0.0041502
136.2,0.0042064
136.3,0.0042418
136.4,0.0042595
136.5,0.0042504
136.6,0.0041606
136.7,0.0040574
136.8,0.003982
136.9,0.0039279
137.0,0.0038946
137.1,0.0038772
137.2,0.0038717
137.3,0.0038778
137.4,0.0038959
137.5,0.0040418
137.6,0.0041611
137.7,0.0042344
137.8,0.0042736
137.9,0.0042868
138.0,0.0042718
138.1,0.0041753
138.2,0.0040707
138.3,0.0039961
138.4,0.0039474
138.5,0.0039177
138.6,0.0039044
138.7,0.0039063
138.8,0.0039155
138.9,0.0039311
139.0,0.0040395
139.1,0.0040958
139.2,0.0041382
139.3,0.0041567
139.4,0.0041466
139.5,0.00406
139.6,0.0039861
139.7,0.0039231
139.8,0.0038838
139.9,0.0038672
