Time(S),Current(A)
145.0,0.0036671
145.1,0.0036524
145.2,0.003647
145.3,0.0036481
145.4,0.0036534
145.5,0.003665
145.6,0.0036889
145.7,0.0037607
145.8,0.0038843
145.9,0.003962
146.0,0.004003
146.1,0.0040142
146.2,0.003942
146.3,0.0038531
146.4,0.0038045
146.5,0.0037737
146.6,0.0037651
146.7,0.0037651
146.8,0.0037691
146.9,0.0037752
147.0,0.0037823
147.1,0.0037896
147.2,0.0037971
147.3,0.0038847
147.4,0.0039914
147.5,0.0040491
147.6,0.004072
147.7,0.0040836
147.8,0.0040832
147.9,0.0040457
148.0,0.0039605
148.1,0.0038863
148.2,0.0038334
148.3,0.0037975
148.4,0.0037751
148.5,0.0037638
148.6,0.0037633
148.7,0.0037721
148.8,0.0037851
148.9,0.0038036
149.0,0.0039013
149.1,0.0040217
149.2,0.0040958
149.3,0.0041338
149.4,0.0041207
149.5,0.004031
149.6,0.0039561
149.7,0.003913
149.8,0.0038773
149.9,0.0038535
